county_name,geoId,metro_nonmetro,state_abbr,value,year
Teton County,us-id-081,Nonmetropolitan,ID,0.029223227999999997,2008.0
Twin Falls County,us-id-083,Nonmetropolitan,ID,0.040542668,2008.0
Valley County,us-id-085,Nonmetropolitan,ID,0.090148504,2008.0
Washington County,us-id-087,Nonmetropolitan,ID,0.057911733,2008.0
Adams County,us-il-001,Nonmetropolitan,IL,0.047708742,2008.0
Brown County,us-il-009,Nonmetropolitan,IL,0.037602487999999996,2008.0
Bureau County,us-il-011,Nonmetropolitan,IL,0.060536954000000004,2008.0
Carroll County,us-il-015,Nonmetropolitan,IL,0.06488774,2008.0
Cass County,us-il-017,Nonmetropolitan,IL,0.052562418,2008.0
Christian County,us-il-021,Nonmetropolitan,IL,0.065032042,2008.0
Clark County,us-il-023,Nonmetropolitan,IL,0.078714485,2008.0
Clay County,us-il-025,Nonmetropolitan,IL,0.071977535,2008.0
Coles County,us-il-029,Nonmetropolitan,IL,0.060958904,2008.0
Crawford County,us-il-033,Nonmetropolitan,IL,0.06532042,2008.0
Cumberland County,us-il-035,Nonmetropolitan,IL,0.07128958099999999,2008.0
Douglas County,us-il-041,Nonmetropolitan,IL,0.058373937,2008.0
Edgar County,us-il-045,Nonmetropolitan,IL,0.068787702,2008.0
Edwards County,us-il-047,Nonmetropolitan,IL,0.06333739299999999,2008.0
Effingham County,us-il-049,Nonmetropolitan,IL,0.054686657,2008.0
Fayette County,us-il-051,Nonmetropolitan,IL,0.07807309,2008.0
Franklin County,us-il-055,Nonmetropolitan,IL,0.09186747,2008.0
Fulton County,us-il-057,Nonmetropolitan,IL,0.065374763,2008.0
Gallatin County,us-il-059,Nonmetropolitan,IL,0.079954093,2008.0
Greene County,us-il-061,Nonmetropolitan,IL,0.05975522,2008.0
Hamilton County,us-il-065,Nonmetropolitan,IL,0.068197964,2008.0
Hancock County,us-il-067,Nonmetropolitan,IL,0.06795821099999999,2008.0
Hardin County,us-il-069,Nonmetropolitan,IL,0.09228972,2008.0
Henderson County,us-il-071,Nonmetropolitan,IL,0.071629573,2008.0
Iroquois County,us-il-075,Nonmetropolitan,IL,0.06625679,2008.0
Jasper County,us-il-079,Nonmetropolitan,IL,0.06479523200000001,2008.0
Jefferson County,us-il-081,Nonmetropolitan,IL,0.061698755999999993,2008.0
Jo Daviess County,us-il-085,Nonmetropolitan,IL,0.055439642000000004,2008.0
Johnson County,us-il-087,Nonmetropolitan,IL,0.079671939,2008.0
Knox County,us-il-095,Nonmetropolitan,IL,0.064150205,2008.0
LaSalle County,us-il-099,Nonmetropolitan,IL,0.077227723,2008.0
Lawrence County,us-il-101,Nonmetropolitan,IL,0.073341375,2008.0
Lee County,us-il-103,Nonmetropolitan,IL,0.068221734,2008.0
Livingston County,us-il-105,Nonmetropolitan,IL,0.058234900000000006,2008.0
Logan County,us-il-107,Nonmetropolitan,IL,0.06576099099999999,2008.0
Marion County,us-il-121,Nonmetropolitan,IL,0.082371968,2008.0
Mason County,us-il-125,Nonmetropolitan,IL,0.078099621,2008.0
Massac County,us-il-127,Nonmetropolitan,IL,0.070021587,2008.0
McDonough County,us-il-109,Nonmetropolitan,IL,0.054463650999999995,2008.0
Montgomery County,us-il-135,Nonmetropolitan,IL,0.085397605,2008.0
Morgan County,us-il-137,Nonmetropolitan,IL,0.060413532,2008.0
Moultrie County,us-il-139,Nonmetropolitan,IL,0.050536560999999994,2008.0
Ogle County,us-il-141,Nonmetropolitan,IL,0.07659803,2008.0
Perry County,us-il-145,Nonmetropolitan,IL,0.095009397,2008.0
Pike County,us-il-149,Nonmetropolitan,IL,0.057604496,2008.0
Pope County,us-il-151,Nonmetropolitan,IL,0.082601962,2008.0
Pulaski County,us-il-153,Nonmetropolitan,IL,0.091914305,2008.0
Putnam County,us-il-155,Nonmetropolitan,IL,0.069868996,2008.0
Randolph County,us-il-157,Nonmetropolitan,IL,0.065440073,2008.0
Richland County,us-il-159,Nonmetropolitan,IL,0.064417585,2008.0
Saline County,us-il-165,Nonmetropolitan,IL,0.080233115,2008.0
Schuyler County,us-il-169,Nonmetropolitan,IL,0.050621260999999994,2008.0
Scott County,us-il-171,Nonmetropolitan,IL,0.058823529000000006,2008.0
Shelby County,us-il-173,Nonmetropolitan,IL,0.064582587,2008.0
Stephenson County,us-il-177,Nonmetropolitan,IL,0.06725858400000001,2008.0
Union County,us-il-181,Nonmetropolitan,IL,0.08522386300000001,2008.0
Wabash County,us-il-185,Nonmetropolitan,IL,0.071964752,2008.0
Warren County,us-il-187,Nonmetropolitan,IL,0.05567567599999999,2008.0
Washington County,us-il-189,Nonmetropolitan,IL,0.059373875,2008.0
Wayne County,us-il-191,Nonmetropolitan,IL,0.062913509,2008.0
White County,us-il-193,Nonmetropolitan,IL,0.063354196,2008.0
Whiteside County,us-il-195,Nonmetropolitan,IL,0.067192762,2008.0
Adams County,us-in-001,Nonmetropolitan,IN,0.076477031,2008.0
Blackford County,us-in-009,Nonmetropolitan,IN,0.076341764,2008.0
Cass County,us-in-017,Nonmetropolitan,IN,0.062755943,2008.0
Clinton County,us-in-023,Nonmetropolitan,IN,0.05468333400000001,2008.0
Crawford County,us-in-025,Nonmetropolitan,IN,0.07516703799999999,2008.0
Daviess County,us-in-027,Nonmetropolitan,IN,0.038284436,2008.0
Decatur County,us-in-031,Nonmetropolitan,IN,0.06269221700000001,2008.0
DeKalb County,us-in-033,Nonmetropolitan,IN,0.072703463,2008.0
Dubois County,us-in-037,Nonmetropolitan,IN,0.038487417999999995,2008.0
Fayette County,us-in-041,Nonmetropolitan,IN,0.113613812,2008.0
Fountain County,us-in-045,Nonmetropolitan,IN,0.053282478,2008.0
Franklin County,us-in-047,Nonmetropolitan,IN,0.065870278,2008.0
Fulton County,us-in-049,Nonmetropolitan,IN,0.065589724,2008.0
Gibson County,us-in-051,Nonmetropolitan,IN,0.051931075,2008.0
Grant County,us-in-053,Nonmetropolitan,IN,0.07596343900000001,2008.0
Greene County,us-in-055,Nonmetropolitan,IN,0.061641269000000005,2008.0
Henry County,us-in-065,Nonmetropolitan,IN,0.06989129,2008.0
Huntington County,us-in-069,Nonmetropolitan,IN,0.066759181,2008.0
Jackson County,us-in-071,Nonmetropolitan,IN,0.053281322,2008.0
Jay County,us-in-075,Nonmetropolitan,IN,0.057952515,2008.0
Jefferson County,us-in-077,Nonmetropolitan,IN,0.060794267,2008.0
Jennings County,us-in-079,Nonmetropolitan,IN,0.071558037,2008.0
Knox County,us-in-083,Nonmetropolitan,IN,0.050326927,2008.0
Kosciusko County,us-in-085,Nonmetropolitan,IN,0.06541634,2008.0
LaGrange County,us-in-087,Nonmetropolitan,IN,0.08614457800000001,2008.0
Lawrence County,us-in-093,Nonmetropolitan,IN,0.08294053700000001,2008.0
Marshall County,us-in-099,Nonmetropolitan,IN,0.07302765,2008.0
Martin County,us-in-101,Nonmetropolitan,IN,0.04860031099999999,2008.0
Miami County,us-in-103,Nonmetropolitan,IN,0.07944825900000001,2008.0
Montgomery County,us-in-107,Nonmetropolitan,IN,0.049345207,2008.0
Noble County,us-in-113,Nonmetropolitan,IN,0.08474725300000001,2008.0
Orange County,us-in-117,Nonmetropolitan,IN,0.063743871,2008.0
Parke County,us-in-121,Nonmetropolitan,IN,0.060226003,2008.0
Perry County,us-in-123,Nonmetropolitan,IN,0.051720585,2008.0
Pike County,us-in-125,Nonmetropolitan,IN,0.056366047999999995,2008.0
Pulaski County,us-in-131,Nonmetropolitan,IN,0.056331814,2008.0
Randolph County,us-in-135,Nonmetropolitan,IN,0.068968229,2008.0
Ripley County,us-in-137,Nonmetropolitan,IN,0.059568714,2008.0
Rush County,us-in-139,Nonmetropolitan,IN,0.06163344900000001,2008.0
Spencer County,us-in-147,Nonmetropolitan,IN,0.050584767999999995,2008.0
Starke County,us-in-149,Nonmetropolitan,IN,0.077562845,2008.0
Steuben County,us-in-151,Nonmetropolitan,IN,0.074921184,2008.0
Switzerland County,us-in-155,Nonmetropolitan,IN,0.050395083,2008.0
Tipton County,us-in-159,Nonmetropolitan,IN,0.072377944,2008.0
Wabash County,us-in-169,Nonmetropolitan,IN,0.07508615,2008.0
Warren County,us-in-171,Nonmetropolitan,IN,0.041084462999999995,2008.0
Wayne County,us-in-177,Nonmetropolitan,IN,0.071063702,2008.0
White County,us-in-181,Nonmetropolitan,IN,0.057771332,2008.0
Allen County,us-ks-001,Nonmetropolitan,KS,0.045761339000000005,2008.0
Anderson County,us-ks-003,Nonmetropolitan,KS,0.04816778099999999,2008.0
Atchison County,us-ks-005,Nonmetropolitan,KS,0.046080867000000005,2008.0
Barber County,us-ks-007,Nonmetropolitan,KS,0.032679739,2008.0
Barton County,us-ks-009,Nonmetropolitan,KS,0.033154122,2008.0
Bourbon County,us-ks-011,Nonmetropolitan,KS,0.048608665,2008.0
Brown County,us-ks-013,Nonmetropolitan,KS,0.043540842,2008.0
Chase County,us-ks-017,Nonmetropolitan,KS,0.041524847000000004,2008.0
Chautauqua County,us-ks-019,Nonmetropolitan,KS,0.045698925,2008.0
Cherokee County,us-ks-021,Nonmetropolitan,KS,0.05191793,2008.0
Cheyenne County,us-ks-023,Nonmetropolitan,KS,0.031842817999999995,2008.0
Clark County,us-ks-025,Nonmetropolitan,KS,0.03197442,2008.0
Clay County,us-ks-027,Nonmetropolitan,KS,0.034235977,2008.0
Cloud County,us-ks-029,Nonmetropolitan,KS,0.036731769,2008.0
Coffey County,us-ks-031,Nonmetropolitan,KS,0.04745952,2008.0
Comanche County,us-ks-033,Nonmetropolitan,KS,0.032374101,2008.0
Cowley County,us-ks-035,Nonmetropolitan,KS,0.044592658,2008.0
Crawford County,us-ks-037,Nonmetropolitan,KS,0.053252952,2008.0
Decatur County,us-ks-039,Nonmetropolitan,KS,0.030829596,2008.0
Dickinson County,us-ks-041,Nonmetropolitan,KS,0.03975735,2008.0
Edwards County,us-ks-047,Nonmetropolitan,KS,0.027904328,2008.0
Elk County,us-ks-049,Nonmetropolitan,KS,0.056771546,2008.0
Ellis County,us-ks-051,Nonmetropolitan,KS,0.030451301,2008.0
Ellsworth County,us-ks-053,Nonmetropolitan,KS,0.033057851,2008.0
Finney County,us-ks-055,Nonmetropolitan,KS,0.035492132999999995,2008.0
Ford County,us-ks-057,Nonmetropolitan,KS,0.030396817000000003,2008.0
Franklin County,us-ks-059,Nonmetropolitan,KS,0.056160209,2008.0
Geary County,us-ks-061,Nonmetropolitan,KS,0.046801297,2008.0
Gove County,us-ks-063,Nonmetropolitan,KS,0.027704485,2008.0
Graham County,us-ks-065,Nonmetropolitan,KS,0.033552632,2008.0
Grant County,us-ks-067,Nonmetropolitan,KS,0.028735632,2008.0
Gray County,us-ks-069,Nonmetropolitan,KS,0.026181162,2008.0
Greeley County,us-ks-071,Nonmetropolitan,KS,0.038303694,2008.0
Greenwood County,us-ks-073,Nonmetropolitan,KS,0.05292172,2008.0
Hamilton County,us-ks-075,Nonmetropolitan,KS,0.034161491,2008.0
Harper County,us-ks-077,Nonmetropolitan,KS,0.031995346,2008.0
Haskell County,us-ks-081,Nonmetropolitan,KS,0.027359781,2008.0
Hodgeman County,us-ks-083,Nonmetropolitan,KS,0.033898305,2008.0
Jewell County,us-ks-089,Nonmetropolitan,KS,0.031794872,2008.0
Kearny County,us-ks-093,Nonmetropolitan,KS,0.033960532,2008.0
Kiowa County,us-ks-097,Nonmetropolitan,KS,0.034193998999999996,2008.0
Labette County,us-ks-099,Nonmetropolitan,KS,0.053012468,2008.0
Lane County,us-ks-101,Nonmetropolitan,KS,0.037340619,2008.0
Lincoln County,us-ks-105,Nonmetropolitan,KS,0.037247801000000004,2008.0
Logan County,us-ks-109,Nonmetropolitan,KS,0.027727547,2008.0
Lyon County,us-ks-111,Nonmetropolitan,KS,0.058602235999999995,2008.0
Marion County,us-ks-115,Nonmetropolitan,KS,0.037009623,2008.0
Marshall County,us-ks-117,Nonmetropolitan,KS,0.037476995,2008.0
McPherson County,us-ks-113,Nonmetropolitan,KS,0.03595424,2008.0
Meade County,us-ks-119,Nonmetropolitan,KS,0.02953411,2008.0
Mitchell County,us-ks-123,Nonmetropolitan,KS,0.033053221,2008.0
Montgomery County,us-ks-125,Nonmetropolitan,KS,0.055923432,2008.0
Morris County,us-ks-127,Nonmetropolitan,KS,0.048209366,2008.0
Morton County,us-ks-129,Nonmetropolitan,KS,0.028121485,2008.0
Nemaha County,us-ks-131,Nonmetropolitan,KS,0.031380028,2008.0
Neosho County,us-ks-133,Nonmetropolitan,KS,0.049262152999999996,2008.0
Ness County,us-ks-135,Nonmetropolitan,KS,0.030735456,2008.0
Norton County,us-ks-137,Nonmetropolitan,KS,0.032280951,2008.0
Osborne County,us-ks-141,Nonmetropolitan,KS,0.034207019,2008.0
Ottawa County,us-ks-143,Nonmetropolitan,KS,0.036632201,2008.0
Pawnee County,us-ks-145,Nonmetropolitan,KS,0.031945535,2008.0
Phillips County,us-ks-147,Nonmetropolitan,KS,0.043052837999999996,2008.0
Pratt County,us-ks-151,Nonmetropolitan,KS,0.034519012,2008.0
Rawlins County,us-ks-153,Nonmetropolitan,KS,0.034846029,2008.0
Reno County,us-ks-155,Nonmetropolitan,KS,0.041211346,2008.0
Republic County,us-ks-157,Nonmetropolitan,KS,0.031334232000000004,2008.0
Rice County,us-ks-159,Nonmetropolitan,KS,0.037994181,2008.0
Rooks County,us-ks-163,Nonmetropolitan,KS,0.046062407,2008.0
Rush County,us-ks-165,Nonmetropolitan,KS,0.038619075,2008.0
Russell County,us-ks-167,Nonmetropolitan,KS,0.037385766,2008.0
Saline County,us-ks-169,Nonmetropolitan,KS,0.038431049,2008.0
Scott County,us-ks-171,Nonmetropolitan,KS,0.026681287,2008.0
Seward County,us-ks-175,Nonmetropolitan,KS,0.031376427,2008.0
Sheridan County,us-ks-179,Nonmetropolitan,KS,0.02611465,2008.0
Sherman County,us-ks-181,Nonmetropolitan,KS,0.03122498,2008.0
Smith County,us-ks-183,Nonmetropolitan,KS,0.040073699,2008.0
Stafford County,us-ks-185,Nonmetropolitan,KS,0.037088549,2008.0
Stanton County,us-ks-187,Nonmetropolitan,KS,0.03312444,2008.0
Stevens County,us-ks-189,Nonmetropolitan,KS,0.034031413999999996,2008.0
Thomas County,us-ks-193,Nonmetropolitan,KS,0.030947318999999997,2008.0
Trego County,us-ks-195,Nonmetropolitan,KS,0.030448718,2008.0
Wallace County,us-ks-199,Nonmetropolitan,KS,0.048235294000000005,2008.0
Washington County,us-ks-201,Nonmetropolitan,KS,0.036227545,2008.0
Wichita County,us-ks-203,Nonmetropolitan,KS,0.031595577,2008.0
Wilson County,us-ks-205,Nonmetropolitan,KS,0.056108597,2008.0
Woodson County,us-ks-207,Nonmetropolitan,KS,0.056750299000000004,2008.0
Adair County,us-ky-001,Nonmetropolitan,KY,0.068338416,2008.0
Anderson County,us-ky-005,Nonmetropolitan,KY,0.063896295,2008.0
Ballard County,us-ky-007,Nonmetropolitan,KY,0.062167392,2008.0
Barren County,us-ky-009,Nonmetropolitan,KY,0.061347480999999995,2008.0
Bath County,us-ky-011,Nonmetropolitan,KY,0.08929992,2008.0
Bell County,us-ky-013,Nonmetropolitan,KY,0.088722274,2008.0
Boyle County,us-ky-021,Nonmetropolitan,KY,0.067477442,2008.0
Breathitt County,us-ky-025,Nonmetropolitan,KY,0.072788752,2008.0
Breckinridge County,us-ky-027,Nonmetropolitan,KY,0.074511089,2008.0
Caldwell County,us-ky-033,Nonmetropolitan,KY,0.065455637,2008.0
Calloway County,us-ky-035,Nonmetropolitan,KY,0.058169568,2008.0
Carlisle County,us-ky-039,Nonmetropolitan,KY,0.06519823799999999,2008.0
Carroll County,us-ky-041,Nonmetropolitan,KY,0.074575659,2008.0
Carter County,us-ky-043,Nonmetropolitan,KY,0.08155442,2008.0
Casey County,us-ky-045,Nonmetropolitan,KY,0.063298246,2008.0
Clay County,us-ky-051,Nonmetropolitan,KY,0.103559871,2008.0
Clinton County,us-ky-053,Nonmetropolitan,KY,0.06475583900000001,2008.0
Crittenden County,us-ky-055,Nonmetropolitan,KY,0.065325385,2008.0
Cumberland County,us-ky-057,Nonmetropolitan,KY,0.078098472,2008.0
Elliott County,us-ky-063,Nonmetropolitan,KY,0.083359847,2008.0
Estill County,us-ky-065,Nonmetropolitan,KY,0.07754704700000001,2008.0
Fleming County,us-ky-069,Nonmetropolitan,KY,0.07187112799999999,2008.0
Floyd County,us-ky-071,Nonmetropolitan,KY,0.066937385,2008.0
Franklin County,us-ky-073,Nonmetropolitan,KY,0.058054625,2008.0
Fulton County,us-ky-075,Nonmetropolitan,KY,0.076355588,2008.0
Garrard County,us-ky-079,Nonmetropolitan,KY,0.065346535,2008.0
Graves County,us-ky-083,Nonmetropolitan,KY,0.068893528,2008.0
Grayson County,us-ky-085,Nonmetropolitan,KY,0.099415205,2008.0
Green County,us-ky-087,Nonmetropolitan,KY,0.07685352599999999,2008.0
Harlan County,us-ky-095,Nonmetropolitan,KY,0.088539594,2008.0
Harrison County,us-ky-097,Nonmetropolitan,KY,0.062844185,2008.0
Hart County,us-ky-099,Nonmetropolitan,KY,0.06567925200000001,2008.0
Hickman County,us-ky-105,Nonmetropolitan,KY,0.070200573,2008.0
Hopkins County,us-ky-107,Nonmetropolitan,KY,0.073122188,2008.0
Jackson County,us-ky-109,Nonmetropolitan,KY,0.113087984,2008.0
Johnson County,us-ky-115,Nonmetropolitan,KY,0.06885660099999999,2008.0
Knott County,us-ky-119,Nonmetropolitan,KY,0.067515924,2008.0
Knox County,us-ky-121,Nonmetropolitan,KY,0.076349069,2008.0
Laurel County,us-ky-125,Nonmetropolitan,KY,0.06607286799999999,2008.0
Lawrence County,us-ky-127,Nonmetropolitan,KY,0.08551959099999999,2008.0
Lee County,us-ky-129,Nonmetropolitan,KY,0.073617339,2008.0
Leslie County,us-ky-131,Nonmetropolitan,KY,0.082674944,2008.0
Letcher County,us-ky-133,Nonmetropolitan,KY,0.068735632,2008.0
Lewis County,us-ky-135,Nonmetropolitan,KY,0.095341671,2008.0
Lincoln County,us-ky-137,Nonmetropolitan,KY,0.074564327,2008.0
Livingston County,us-ky-139,Nonmetropolitan,KY,0.060843757000000005,2008.0
Logan County,us-ky-141,Nonmetropolitan,KY,0.063394518,2008.0
Lyon County,us-ky-143,Nonmetropolitan,KY,0.07628928900000001,2008.0
Madison County,us-ky-151,Nonmetropolitan,KY,0.054935822999999995,2008.0
Magoffin County,us-ky-153,Nonmetropolitan,KY,0.10701713199999999,2008.0
Marion County,us-ky-155,Nonmetropolitan,KY,0.06433320299999999,2008.0
Marshall County,us-ky-157,Nonmetropolitan,KY,0.062984101,2008.0
Martin County,us-ky-159,Nonmetropolitan,KY,0.07602505700000001,2008.0
Mason County,us-ky-161,Nonmetropolitan,KY,0.059587558,2008.0
McCracken County,us-ky-145,Nonmetropolitan,KY,0.057723263,2008.0
McCreary County,us-ky-147,Nonmetropolitan,KY,0.09598879,2008.0
Menifee County,us-ky-165,Nonmetropolitan,KY,0.09876065099999999,2008.0
Mercer County,us-ky-167,Nonmetropolitan,KY,0.062757103,2008.0
Metcalfe County,us-ky-169,Nonmetropolitan,KY,0.069852105,2008.0
Monroe County,us-ky-171,Nonmetropolitan,KY,0.082682978,2008.0
Montgomery County,us-ky-173,Nonmetropolitan,KY,0.073589534,2008.0
Morgan County,us-ky-175,Nonmetropolitan,KY,0.097083418,2008.0
Muhlenberg County,us-ky-177,Nonmetropolitan,KY,0.085432891,2008.0
Nelson County,us-ky-179,Nonmetropolitan,KY,0.07286735400000001,2008.0
Nicholas County,us-ky-181,Nonmetropolitan,KY,0.072774529,2008.0
Ohio County,us-ky-183,Nonmetropolitan,KY,0.063819578,2008.0
Owen County,us-ky-187,Nonmetropolitan,KY,0.064753634,2008.0
Owsley County,us-ky-189,Nonmetropolitan,KY,0.080497382,2008.0
Perry County,us-ky-193,Nonmetropolitan,KY,0.06831187400000001,2008.0
Pike County,us-ky-195,Nonmetropolitan,KY,0.058470880999999995,2008.0
Powell County,us-ky-197,Nonmetropolitan,KY,0.085661765,2008.0
Pulaski County,us-ky-199,Nonmetropolitan,KY,0.06726474,2008.0
Robertson County,us-ky-201,Nonmetropolitan,KY,0.06097561,2008.0
Rockcastle County,us-ky-203,Nonmetropolitan,KY,0.07325855099999999,2008.0
Rowan County,us-ky-205,Nonmetropolitan,KY,0.060006487000000004,2008.0
Russell County,us-ky-207,Nonmetropolitan,KY,0.073197378,2008.0
Simpson County,us-ky-213,Nonmetropolitan,KY,0.06407518200000001,2008.0
Taylor County,us-ky-217,Nonmetropolitan,KY,0.060547885,2008.0
Todd County,us-ky-219,Nonmetropolitan,KY,0.07114171,2008.0
Union County,us-ky-225,Nonmetropolitan,KY,0.065455971,2008.0
Washington County,us-ky-229,Nonmetropolitan,KY,0.07240740700000001,2008.0
Wayne County,us-ky-231,Nonmetropolitan,KY,0.082727381,2008.0
Webster County,us-ky-233,Nonmetropolitan,KY,0.063407778,2008.0
Whitley County,us-ky-235,Nonmetropolitan,KY,0.073454782,2008.0
Wolfe County,us-ky-237,Nonmetropolitan,KY,0.097708604,2008.0
Allen Parish,us-la-003,Nonmetropolitan,LA,0.062457723,2008.0
Assumption Parish,us-la-007,Nonmetropolitan,LA,0.058195107999999995,2008.0
Avoyelles Parish,us-la-009,Nonmetropolitan,LA,0.060262168,2008.0
Beauregard Parish,us-la-011,Nonmetropolitan,LA,0.054633613,2008.0
Bienville Parish,us-la-013,Nonmetropolitan,LA,0.064510914,2008.0
Caldwell Parish,us-la-021,Nonmetropolitan,LA,0.052172015,2008.0
Catahoula Parish,us-la-025,Nonmetropolitan,LA,0.067532468,2008.0
Claiborne Parish,us-la-027,Nonmetropolitan,LA,0.062518831,2008.0
Concordia Parish,us-la-029,Nonmetropolitan,LA,0.074394237,2008.0
East Carroll Parish,us-la-035,Nonmetropolitan,LA,0.105451006,2008.0
Evangeline Parish,us-la-039,Nonmetropolitan,LA,0.05386082,2008.0
Franklin Parish,us-la-041,Nonmetropolitan,LA,0.076062071,2008.0
Jackson Parish,us-la-049,Nonmetropolitan,LA,0.04919754,2008.0
Jefferson Davis Parish,us-la-053,Nonmetropolitan,LA,0.040141126,2008.0
LaSalle Parish,us-la-059,Nonmetropolitan,LA,0.040405616,2008.0
Lincoln Parish,us-la-061,Nonmetropolitan,LA,0.054642839000000006,2008.0
Madison Parish,us-la-065,Nonmetropolitan,LA,0.079402348,2008.0
Morehouse Parish,us-la-067,Nonmetropolitan,LA,0.090029449,2008.0
Natchitoches Parish,us-la-069,Nonmetropolitan,LA,0.061163314,2008.0
Red River Parish,us-la-081,Nonmetropolitan,LA,0.078174037,2008.0
Richland Parish,us-la-083,Nonmetropolitan,LA,0.065512979,2008.0
Sabine Parish,us-la-085,Nonmetropolitan,LA,0.050036258,2008.0
St. Landry Parish,us-la-097,Nonmetropolitan,LA,0.053426705,2008.0
St. Mary Parish,us-la-101,Nonmetropolitan,LA,0.048917165,2008.0
Tensas Parish,us-la-107,Nonmetropolitan,LA,0.08532583199999999,2008.0
Vernon Parish,us-la-115,Nonmetropolitan,LA,0.048692904,2008.0
Washington Parish,us-la-117,Nonmetropolitan,LA,0.064977905,2008.0
West Carroll Parish,us-la-123,Nonmetropolitan,LA,0.10449765,2008.0
Winn Parish,us-la-127,Nonmetropolitan,LA,0.057085705,2008.0
Dukes County,us-ma-007,Nonmetropolitan,MA,0.042922293,2008.0
Franklin County,us-ma-011,Nonmetropolitan,MA,0.051827310999999994,2008.0
Nantucket County,us-ma-019,Nonmetropolitan,MA,0.034055728,2008.0
Caroline County,us-md-011,Nonmetropolitan,MD,0.053315521,2008.0
Dorchester County,us-md-019,Nonmetropolitan,MD,0.067203655,2008.0
Garrett County,us-md-023,Nonmetropolitan,MD,0.048427448,2008.0
Kent County,us-md-029,Nonmetropolitan,MD,0.047532656,2008.0
Talbot County,us-md-041,Nonmetropolitan,MD,0.041692692,2008.0
Aroostook County,us-me-003,Nonmetropolitan,ME,0.069981689,2008.0
Franklin County,us-me-007,Nonmetropolitan,ME,0.070866695,2008.0
Hancock County,us-me-009,Nonmetropolitan,ME,0.060592792,2008.0
Kennebec County,us-me-011,Nonmetropolitan,ME,0.053268536,2008.0
Knox County,us-me-013,Nonmetropolitan,ME,0.052805122999999995,2008.0
Lincoln County,us-me-015,Nonmetropolitan,ME,0.05174955,2008.0
Oxford County,us-me-017,Nonmetropolitan,ME,0.069403091,2008.0
Piscataquis County,us-me-021,Nonmetropolitan,ME,0.08377246299999999,2008.0
Somerset County,us-me-025,Nonmetropolitan,ME,0.079152371,2008.0
Waldo County,us-me-027,Nonmetropolitan,ME,0.06231003,2008.0
Washington County,us-me-029,Nonmetropolitan,ME,0.085491871,2008.0
Alcona County,us-mi-001,Nonmetropolitan,MI,0.11380597,2008.0
Alger County,us-mi-003,Nonmetropolitan,MI,0.093436113,2008.0
Allegan County,us-mi-005,Nonmetropolitan,MI,0.073404467,2008.0
Alpena County,us-mi-007,Nonmetropolitan,MI,0.087989767,2008.0
Antrim County,us-mi-009,Nonmetropolitan,MI,0.093095156,2008.0
Arenac County,us-mi-011,Nonmetropolitan,MI,0.10260913199999999,2008.0
Baraga County,us-mi-013,Nonmetropolitan,MI,0.13438086300000002,2008.0
Benzie County,us-mi-019,Nonmetropolitan,MI,0.089130189,2008.0
Branch County,us-mi-023,Nonmetropolitan,MI,0.08328752099999999,2008.0
Charlevoix County,us-mi-029,Nonmetropolitan,MI,0.095892361,2008.0
Cheboygan County,us-mi-031,Nonmetropolitan,MI,0.110809923,2008.0
Chippewa County,us-mi-033,Nonmetropolitan,MI,0.09501711199999999,2008.0
Clare County,us-mi-035,Nonmetropolitan,MI,0.114383137,2008.0
Crawford County,us-mi-039,Nonmetropolitan,MI,0.09211952300000001,2008.0
Delta County,us-mi-041,Nonmetropolitan,MI,0.082520821,2008.0
Dickinson County,us-mi-043,Nonmetropolitan,MI,0.067494451,2008.0
Emmet County,us-mi-047,Nonmetropolitan,MI,0.097090321,2008.0
Gladwin County,us-mi-051,Nonmetropolitan,MI,0.10620993199999999,2008.0
Gogebic County,us-mi-053,Nonmetropolitan,MI,0.08403026699999999,2008.0
Grand Traverse County,us-mi-055,Nonmetropolitan,MI,0.072909617,2008.0
Gratiot County,us-mi-057,Nonmetropolitan,MI,0.09174927699999999,2008.0
Hillsdale County,us-mi-059,Nonmetropolitan,MI,0.101776905,2008.0
Houghton County,us-mi-061,Nonmetropolitan,MI,0.07688771400000001,2008.0
Huron County,us-mi-063,Nonmetropolitan,MI,0.088191882,2008.0
Ionia County,us-mi-067,Nonmetropolitan,MI,0.08252572700000001,2008.0
Iosco County,us-mi-069,Nonmetropolitan,MI,0.10717299599999999,2008.0
Iron County,us-mi-071,Nonmetropolitan,MI,0.08239123,2008.0
Isabella County,us-mi-073,Nonmetropolitan,MI,0.059024453,2008.0
Kalkaska County,us-mi-079,Nonmetropolitan,MI,0.08613001599999999,2008.0
Keweenaw County,us-mi-083,Nonmetropolitan,MI,0.10734463300000001,2008.0
Lake County,us-mi-085,Nonmetropolitan,MI,0.11142132,2008.0
Leelanau County,us-mi-089,Nonmetropolitan,MI,0.060491832999999995,2008.0
Lenawee County,us-mi-091,Nonmetropolitan,MI,0.09704086,2008.0
Luce County,us-mi-095,Nonmetropolitan,MI,0.091274188,2008.0
Mackinac County,us-mi-097,Nonmetropolitan,MI,0.11511591,2008.0
Manistee County,us-mi-101,Nonmetropolitan,MI,0.086989927,2008.0
Marquette County,us-mi-103,Nonmetropolitan,MI,0.06820967,2008.0
Mason County,us-mi-105,Nonmetropolitan,MI,0.083164574,2008.0
Mecosta County,us-mi-107,Nonmetropolitan,MI,0.08444128699999999,2008.0
Menominee County,us-mi-109,Nonmetropolitan,MI,0.061902211,2008.0
